Policy,nPublic,PatientProb,PatientCreated,PublicSaved,Dead,Alive,DeathRate
2,4,0.5,4953,2652,2266,35,0.457500505
2,4,0.5,4925,2791,2100,34,0.426395939
2,4,0.5,5016,2471,2506,39,0.499601276
2,4,0.5,5035,2812,2184,39,0.433763654
2,4,0.5,5055,2544,2468,43,0.488229476
2,4,0.5,5006,2846,2132,28,0.425888933
2,4,0.5,4992,2325,2624,43,0.525641026
2,4,0.5,5017,2753,2229,35,0.444289416
2,4,0.5,4954,2373,2538,43,0.512313282
2,4,0.5,5055,2465,2551,39,0.504648863
2,4,0.5,4968,2502,2428,38,0.488727858
2,4,0.5,4988,2694,2265,29,0.454089816
2,4,0.5,4961,2696,2230,35,0.449506148
2,4,0.5,4919,2574,2308,37,0.469201057
2,4,0.5,4953,2607,2315,31,0.467393499
2,4,0.5,4974,2667,2272,35,0.456775231
2,4,0.5,4923,2711,2174,38,0.44160065
2,4,0.5,4938,2642,2264,32,0.458485217
2,4,0.5,5026,2686,2297,43,0.457023478
2,4,0.5,4947,2434,2471,42,0.499494643
2,4,0.5,5059,2527,2499,33,0.493971141
2,4,0.5,5027,2767,2224,36,0.442410981
2,4,0.5,4947,2484,2427,36,0.490600364
2,4,0.5,4891,2514,2345,32,0.479452055
2,4,0.5,5044,2951,2068,25,0.40999207
2,4,0.5,5020,2368,2613,39,0.520517928
2,4,0.5,5093,2616,2440,37,0.479088946
2,4,0.5,5027,2712,2274,41,0.452357271
2,4,0.5,4933,2768,2132,33,0.432191364
2,4,0.5,5046,2749,2253,44,0.446492271
2,4,0.5,5001,2721,2247,33,0.449310138
2,4,0.5,4961,2696,2230,35,0.449506148
2,4,0.5,5113,2405,2668,40,0.521807158
2,4,0.5,5083,2580,2470,33,0.485933504
2,4,0.5,4972,2752,2199,21,0.44227675
2,4,0.5,4915,2635,2247,33,0.457171923
2,4,0.5,4956,2571,2342,43,0.472558515
2,4,0.5,4966,2776,2160,30,0.434957712
2,5,0.15,1500,1493,5,2,0.003333333
2,5,0.15,1507,1497,5,5,0.00331785
2,5,0.15,1548,1544,1,3,0.000645995
2,5,0.15,1456,1450,1,5,0.000686813
2,5,0.15,1438,1434,0,4,0
2,5,0.15,1526,1518,2,6,0.001310616
2,5,0.15,1467,1461,4,2,0.002726653
2,5,0.15,1526,1517,1,8,0.000655308
2,5,0.15,1556,1546,2,8,0.001285347
2,5,0.15,1473,1466,0,7,0
2,5,0.15,1512,1505,0,7,0
2,5,0.15,1482,1472,2,8,0.001349528
2,5,0.15,1502,1497,0,5,0
2,5,0.15,1482,1477,3,2,0.002024291
2,5,0.15,1526,1524,1,1,0.000655308
2,5,0.15,1528,1521,3,4,0.001963351
2,5,0.15,1538,1532,1,5,0.000650195
2,5,0.15,1512,1505,5,2,0.003306878
2,5,0.15,1518,1513,0,5,0
2,5,0.15,1441,1432,1,8,0.000693963
2,5,0.15,1485,1479,3,3,0.002020202
2,5,0.15,1508,1501,1,6,0.00066313
2,5,0.15,1488,1479,3,6,0.002016129
2,5,0.15,1564,1557,1,6,0.000639386
2,5,0.15,1491,1485,3,3,0.002012072
2,5,0.15,1532,1525,2,5,0.001305483
2,5,0.15,1528,1524,4,0,0.002617801
2,5,0.15,1516,1511,1,4,0.000659631
2,5,0.15,1561,1553,4,4,0.00256246
2,5,0.15,1498,1489,1,8,0.000667557
2,5,0.15,1448,1442,0,6,0
2,5,0.15,1497,1492,4,1,0.002672011
2,5,0.15,1481,1472,2,7,0.001350439
2,5,0.15,1561,1549,3,9,0.001921845
2,5,0.15,1460,1453,2,5,0.001369863
2,5,0.15,1514,1508,3,3,0.001981506
2,5,0.15,1470,1466,2,2,0.001360544
2,5,0.15,1495,1491,1,3,0.000668896
2,5,0.15,1482,1474,1,7,0.000674764
2,5,0.15,1517,1514,0,3,0
2,5,0.15,1519,1517,0,2,0
2,5,0.15,1511,1503,3,5,0.00198544
2,5,0.15,1526,1518,0,8,0
2,5,0.15,1481,1473,2,6,0.001350439
2,5,0.15,1489,1475,11,3,0.007387508
2,5,0.15,1468,1461,3,4,0.002043597
2,5,0.15,1512,1505,5,2,0.003306878
2,5,0.15,1493,1488,0,5,0
2,5,0.15,1586,1581,2,3,0.001261034
2,5,0.15,1457,1452,2,3,0.001372684
2,5,0.15,1472,1466,0,6,0
2,5,0.15,1528,1515,4,9,0.002617801
2,5,0.15,1545,1538,1,6,0.000647249
2,5,0.15,1448,1443,2,3,0.001381215
2,5,0.15,1483,1472,4,7,0.002697235
2,5,0.15,1536,1526,6,4,0.00390625
2,5,0.15,1482,1477,2,3,0.001349528
2,5,0.15,1490,1487,2,1,0.001342282
2,5,0.15,1540,1531,3,6,0.001948052
2,5,0.15,1491,1485,3,3,0.002012072
2,5,0.15,1490,1484,2,4,0.001342282
2,5,0.15,1492,1488,0,4,0
2,5,0.15,1450,1444,2,4,0.00137931
2,5,0.15,1425,1424,0,1,0
2,5,0.15,1543,1532,2,9,0.001296176
2,5,0.15,1530,1521,4,5,0.002614379
2,5,0.15,1522,1517,1,4,0.00065703
2,5,0.15,1419,1418,0,1,0
2,5,0.15,1488,1479,3,6,0.002016129
2,5,0.15,1538,1529,2,7,0.00130039
2,5,0.15,1449,1444,3,2,0.002070393
2,5,0.15,1440,1432,3,5,0.002083333
2,5,0.15,1563,1559,2,2,0.001279591
2,5,0.15,1495,1488,3,4,0.002006689
2,5,0.15,1532,1524,4,4,0.002610966
2,5,0.15,1535,1526,6,3,0.003908795
2,5,0.15,1517,1505,5,7,0.003295979
2,5,0.15,1481,1473,2,6,0.001350439
2,5,0.15,1483,1476,0,7,0
2,5,0.15,1525,1520,1,4,0.000655738
2,5,0.15,1455,1451,1,3,0.000687285
2,5,0.15,1488,1481,1,6,0.000672043
2,5,0.15,1483,1475,5,3,0.003371544
2,5,0.15,1494,1489,4,1,0.002677376
2,5,0.15,1518,1512,1,5,0.000658762
2,5,0.15,1507,1504,1,2,0.00066357
2,5,0.15,1534,1526,2,6,0.001303781
2,5,0.15,1497,1489,3,5,0.002004008
2,5,0.15,1461,1459,0,2,0
2,5,0.15,1514,1505,2,7,0.001321004
2,5,0.15,1531,1525,1,5,0.000653168
2,5,0.15,1506,1500,2,4,0.001328021
2,5,0.15,1438,1429,4,5,0.002781641
2,5,0.15,1473,1463,2,8,0.001357773
2,5,0.15,1472,1458,6,8,0.004076087
2,5,0.15,1548,1545,1,2,0.000645995
2,5,0.15,1511,1508,0,3,0
2,5,0.15,1479,1473,3,3,0.002028398
2,5,0.15,1566,1558,1,7,0.00063857
2,5,0.15,1492,1483,3,6,0.002010724
2,5,0.2,2037,1987,35,15,0.017182131
2,5,0.2,2028,2002,21,5,0.01035503
2,5,0.2,2047,2019,21,7,0.010258915
2,5,0.2,2024,2001,16,7,0.007905138
2,5,0.2,1992,1957,24,11,0.012048193
2,5,0.2,2040,2011,22,7,0.010784314
2,5,0.2,2090,2050,33,7,0.015789474
2,5,0.2,2015,1983,24,8,0.01191067
2,5,0.2,1927,1895,27,5,0.014011417
2,5,0.2,2008,1956,44,8,0.021912351
2,5,0.2,1911,1888,15,8,0.007849294
2,5,0.2,1995,1982,8,5,0.004010025
2,5,0.2,2017,1993,15,9,0.007436787
2,5,0.2,2020,1992,19,9,0.009405941
2,5,0.2,2006,1979,18,9,0.008973081
2,5,0.2,2009,1972,25,12,0.012444002
2,5,0.2,1993,1962,24,7,0.012042148
2,5,0.2,1930,1909,13,8,0.006735751
2,5,0.2,1977,1944,27,6,0.013657056
2,5,0.2,1973,1933,31,9,0.015712114
2,5,0.2,1955,1926,25,4,0.012787724
2,5,0.2,1960,1930,24,6,0.012244898
2,5,0.2,2006,1983,19,4,0.009471585
2,5,0.2,1972,1955,11,6,0.005578093
2,5,0.2,2012,1996,11,5,0.005467197
2,5,0.2,2078,2049,22,7,0.010587103
2,5,0.2,1974,1954,14,6,0.007092199
2,5,0.2,2012,1974,36,2,0.017892644
2,5,0.2,2050,2036,7,7,0.003414634
2,5,0.2,1989,1962,13,14,0.006535948
2,5,0.2,1962,1934,20,8,0.01019368
2,5,0.2,1972,1953,13,6,0.006592292
2,5,0.2,1970,1939,28,3,0.014213198
2,5,0.2,2004,1964,35,5,0.01746507
2,5,0.2,2039,2007,23,9,0.011280039
2,5,0.2,1978,1956,14,8,0.007077856
2,5,0.2,2048,1994,50,4,0.024414063
2,5,0.2,1975,1945,22,8,0.011139241
2,5,0.2,1970,1942,21,7,0.010659898
2,5,0.2,1934,1900,27,7,0.013960703
2,5,0.2,1997,1969,20,8,0.010015023
2,5,0.2,1999,1959,39,1,0.019509755
2,5,0.2,2016,1986,21,9,0.010416667
2,5,0.2,2029,1996,27,6,0.013307048
2,5,0.2,2051,2016,24,11,0.011701609
2,5,0.2,2009,1989,15,5,0.007466401
2,5,0.2,2016,1996,18,2,0.008928571
2,5,0.2,2060,2025,26,9,0.012621359
2,5,0.2,1967,1951,8,8,0.004067107
2,5,0.2,1962,1932,28,2,0.014271152
2,5,0.2,2038,2026,8,4,0.003925417
2,5,0.2,1955,1941,10,4,0.00511509
2,5,0.2,2054,2029,18,7,0.008763389
2,5,0.2,2054,2013,32,9,0.015579357
2,5,0.2,1926,1900,17,9,0.008826584
2,5,0.2,2008,1986,16,6,0.007968127
2,5,0.2,1947,1893,44,10,0.02259887
2,5,0.2,2049,1996,44,9,0.02147389
2,5,0.2,1987,1954,21,12,0.010568697
2,5,0.2,2009,1979,20,10,0.009955202
2,5,0.2,1975,1960,9,6,0.004556962
2,5,0.2,2057,2021,28,8,0.013612056
2,5,0.2,1954,1928,21,5,0.010747185
2,5,0.2,1996,1974,14,8,0.007014028
2,5,0.2,1985,1937,41,7,0.020654912
2,5,0.2,2034,2017,12,5,0.005899705
2,5,0.2,1984,1954,24,6,0.012096774
2,5,0.2,1995,1971,17,7,0.008521303
2,5,0.2,1983,1945,30,8,0.015128593
2,5,0.2,1977,1946,20,11,0.010116338
2,5,0.2,2017,1993,19,5,0.009419931
2,5,0.2,1985,1951,25,9,0.012594458
2,5,0.2,2001,1974,20,7,0.009995002
2,5,0.2,1988,1961,21,6,0.01056338
2,5,0.2,1947,1924,17,6,0.008731382
2,5,0.2,1958,1914,43,1,0.021961185
2,5,0.2,2035,1983,42,10,0.020638821
2,5,0.2,1956,1929,22,5,0.011247444
2,5,0.2,1911,1888,15,8,0.007849294
2,5,0.2,1994,1947,41,6,0.020561685
2,5,0.2,2023,1974,44,5,0.021749876
2,5,0.2,2034,1990,36,8,0.017699115
2,5,0.2,1985,1959,20,6,0.010075567
2,5,0.2,1986,1952,29,5,0.014602216
2,5,0.2,2002,1972,21,9,0.01048951
2,5,0.2,1987,1948,36,3,0.018117765
2,5,0.2,1979,1960,12,7,0.006063669
2,5,0.2,2063,2023,33,7,0.015996122
2,5,0.2,2006,1981,18,7,0.008973081
2,5,0.2,2024,1991,22,11,0.010869565
2,5,0.2,1985,1937,41,7,0.020654912
2,5,0.2,2000,1958,32,10,0.016
2,5,0.2,2088,2031,50,7,0.02394636
2,5,0.2,1961,1932,20,9,0.010198878
2,5,0.2,1978,1947,28,3,0.014155713
2,5,0.2,1996,1973,14,9,0.007014028
2,5,0.2,1966,1938,22,6,0.011190234
2,5,0.2,2056,2024,28,4,0.013618677
2,5,0.2,2012,1978,26,8,0.012922465
2,5,0.2,2037,2001,30,6,0.014727541
2,5,0.5,4963,3275,1661,27,0.334676607
2,5,0.5,5087,3200,1858,29,0.365244741
2,5,0.5,4998,3357,1617,24,0.323529412
2,5,0.5,4960,3545,1384,31,0.279032258
2,5,0.5,4961,3162,1764,35,0.355573473
2,5,0.5,5034,3030,1969,35,0.391140246
2,5,0.5,5055,3195,1827,33,0.361424332
2,5,0.5,5078,3166,1882,30,0.370618354
2,5,0.5,4925,3068,1822,35,0.369949239
2,5,0.5,4971,3027,1911,33,0.384429692
2,5,0.5,4981,3339,1617,25,0.324633608
2,5,0.5,4981,3441,1519,21,0.304958844
2,5,0.5,4927,3255,1644,28,0.333671605
2,5,0.5,4995,3067,1905,23,0.381381381
2,5,0.5,5047,3075,1941,31,0.384584902
2,5,0.5,4963,3045,1884,34,0.379609107
2,5,0.5,5049,3094,1920,35,0.380273321
2,5,0.5,5015,3126,1864,25,0.371684945
2,5,0.5,4971,3135,1812,24,0.364514182
2,5,0.5,5023,3091,1894,38,0.377065499
2,5,0.5,4970,3069,1877,24,0.377665996
2,5,0.5,5032,3261,1740,31,0.345786963
2,5,0.5,5002,3202,1768,32,0.353458617
2,5,0.5,5027,3350,1647,30,0.327630794
2,5,0.5,4970,3201,1745,24,0.35110664
2,5,0.5,4981,3296,1652,33,0.331660309
2,5,0.5,5047,3143,1868,36,0.370120864
2,5,0.5,4990,3269,1688,33,0.338276553
2,5,0.5,4998,3322,1645,31,0.329131653
2,5,0.5,5015,3126,1864,25,0.371684945
2,5,0.5,4983,3329,1626,28,0.326309452
2,5,0.5,4948,3390,1523,35,0.307801132
2,5,0.5,5029,3440,1561,28,0.310399682
2,5,0.5,5089,3340,1729,20,0.339752407
2,5,0.5,5010,3346,1637,27,0.326746507
2,5,0.5,5054,3228,1791,35,0.354372774
2,5,0.5,5010,3346,1637,27,0.326746507
2,5,0.5,4991,3143,1817,31,0.3640553
2,5,0.5,4970,3177,1765,28,0.355130785
2,5,0.5,4932,3306,1603,23,0.325020276
2,5,0.5,4981,3168,1794,19,0.360168641
2,5,0.5,5087,3417,1637,33,0.321800668
2,5,0.5,5010,3402,1574,34,0.314171657
2,5,0.5,5006,3283,1689,34,0.337395126
2,5,0.5,4992,3294,1666,32,0.333733974
2,5,0.5,4960,3095,1836,29,0.37016129
2,5,0.5,4951,2968,1947,36,0.393253888
2,5,0.5,4993,3205,1748,40,0.350090126
2,5,0.5,5029,3375,1621,33,0.322330483
2,5,0.5,4978,3341,1609,28,0.323222178
2,5,0.5,4984,3400,1554,30,0.311797753
2,5,0.5,4981,3163,1792,26,0.359767115
2,5,0.5,5005,3307,1666,32,0.332867133
2,5,0.5,5016,3439,1553,24,0.30960925
2,5,0.5,4908,3225,1659,24,0.33801956
2,5,0.5,4960,2988,1939,33,0.390927419
2,5,0.5,4967,3162,1777,28,0.357761224
2,5,0.5,5009,3368,1611,30,0.321621082
2,5,0.5,5042,3079,1930,33,0.382784609
2,5,0.5,4937,3243,1661,33,0.336439133
2,5,0.5,4968,3127,1812,29,0.3647343
2,5,0.5,5028,3386,1605,37,0.319212411
2,5,0.5,5089,3254,1802,33,0.354097072
2,5,0.5,4858,3290,1539,29,0.316797036
2,5,0.5,5013,3188,1787,38,0.35647317
2,5,0.5,4955,3282,1639,34,0.330776993
2,5,0.5,5002,3316,1660,26,0.331867253
2,5,0.5,5006,3264,1707,35,0.340990811
2,5,0.5,4943,3266,1648,29,0.333400769
2,5,0.5,5024,3141,1856,27,0.369426752
2,5,0.5,4953,3369,1557,27,0.314354936
2,5,0.5,5043,3303,1706,34,0.3382907
2,5,0.5,5046,3395,1618,33,0.32065002
2,5,0.5,5074,3175,1872,27,0.368939693
2,5,0.5,5044,3180,1832,32,0.363203807
2,5,0.5,4979,3050,1896,33,0.380799357
2,5,0.5,4974,3174,1774,26,0.356654604
2,5,0.5,4969,3420,1520,29,0.305896559
2,5,0.5,4980,3206,1748,26,0.351004016
2,5,0.5,5055,3372,1653,30,0.327002967
2,5,0.5,5018,3151,1833,34,0.365284974
2,5,0.5,5075,3236,1806,33,0.355862069
2,5,0.5,4991,3143,1817,31,0.3640553
2,5,0.5,4975,3224,1727,24,0.347135678
2,5,0.5,4951,3373,1553,25,0.313674005
2,5,0.5,4963,3045,1884,34,0.379609107
2,5,0.5,4987,3114,1845,28,0.369961901
2,5,0.5,5028,3259,1740,29,0.346062053
2,5,0.5,4905,3108,1756,41,0.358002039
2,5,0.5,5098,3025,2044,29,0.400941546
2,5,0.5,5029,3440,1561,28,0.310399682
2,5,0.5,4913,3027,1845,41,0.375534297
2,5,0.5,4990,3207,1749,34,0.350501002
2,5,0.5,4980,3221,1729,30,0.347188755
2,5,0.5,5087,3417,1637,33,0.321800668
2,5,0.5,5017,3355,1644,18,0.327685868
2,5,0.5,4979,3130,1805,44,0.362522595
2,5,0.5,4972,3221,1724,27,0.346741754
2,5,0.5,5083,2949,2104,30,0.413928782
2,5,0.5,4917,3402,1490,25,0.303030303
2,6,0.15,1554,1550,0,4,0
2,6,0.15,1509,1502,0,7,0
2,6,0.15,1479,1471,0,8,0
2,6,0.15,1529,1522,2,5,0.001308044
2,6,0.15,1494,1489,0,5,0
2,6,0.15,1535,1530,1,4,0.000651466
2,6,0.15,1488,1476,0,12,0
2,6,0.15,1498,1489,1,8,0.000667557
2,6,0.15,1488,1476,0,12,0
2,6,0.15,1482,1475,0,7,0
2,6,0.15,1465,1461,0,4,0
2,6,0.15,1526,1522,0,4,0
2,6,0.15,1496,1492,0,4,0
2,6,0.15,1464,1463,0,1,0
2,6,0.15,1476,1468,0,8,0
2,6,0.15,1474,1471,0,3,0
2,6,0.15,1473,1469,0,4,0
2,6,0.15,1500,1495,0,5,0
2,6,0.15,1509,1502,0,7,0
2,6,0.15,1506,1499,1,6,0.000664011
2,6,0.15,1551,1548,0,3,0
2,6,0.15,1521,1516,0,5,0
2,6,0.15,1472,1465,1,6,0.000679348
2,6,0.15,1539,1535,0,4,0
2,6,0.15,1533,1530,0,3,0
2,6,0.15,1466,1465,0,1,0
2,6,0.15,1546,1542,0,4,0
2,6,0.15,1480,1475,0,5,0
2,6,0.15,1478,1471,0,7,0
2,6,0.15,1495,1490,0,5,0
2,6,0.15,1523,1519,0,4,0
2,6,0.15,1550,1544,0,6,0
2,6,0.15,1485,1479,0,6,0
2,6,0.15,1531,1525,0,6,0
2,6,0.15,1493,1491,0,2,0
2,6,0.15,1478,1471,0,7,0
2,6,0.15,1504,1497,1,6,0.000664894
2,6,0.15,1502,1494,0,8,0
2,6,0.15,1474,1470,0,4,0
2,6,0.15,1516,1511,0,5,0
2,6,0.15,1541,1537,1,3,0.000648929
2,6,0.15,1461,1456,0,5,0
2,6,0.15,1490,1485,0,5,0
2,6,0.15,1466,1460,0,6,0
2,6,0.15,1523,1519,0,4,0
2,6,0.15,1512,1512,0,0,0
2,6,0.15,1488,1485,0,3,0
2,6,0.15,1527,1524,0,3,0
2,6,0.15,1495,1486,0,9,0
2,6,0.15,1582,1574,0,8,0
2,6,0.15,1522,1518,0,4,0
2,6,0.15,1502,1498,0,4,0
2,6,0.15,1503,1496,0,7,0
2,6,0.15,1495,1491,1,3,0.000668896
2,6,0.15,1481,1475,1,5,0.000675219
2,6,0.15,1527,1521,0,6,0
2,6,0.15,1552,1546,0,6,0
2,6,0.15,1476,1471,0,5,0
2,6,0.15,1564,1562,0,2,0
2,6,0.15,1522,1516,0,6,0
2,6,0.15,1499,1496,0,3,0
2,6,0.15,1499,1493,0,6,0
2,6,0.15,1489,1486,1,2,0.000671592
2,6,0.15,1554,1548,0,6,0
2,6,0.15,1471,1463,1,7,0.00067981
2,6,0.15,1500,1495,0,5,0
2,6,0.15,1527,1523,0,4,0
2,6,0.15,1516,1511,0,5,0
2,6,0.15,1558,1553,0,5,0
2,6,0.15,1570,1568,0,2,0
2,6,0.15,1472,1465,1,6,0.000679348
2,6,0.15,1471,1471,0,0,0
2,6,0.15,1540,1537,0,3,0
2,6,0.15,1496,1493,1,2,0.000668449
2,6,0.15,1519,1514,0,5,0
2,6,0.15,1498,1495,0,3,0
2,6,0.15,1528,1522,0,6,0
2,6,0.15,1507,1502,0,5,0
2,6,0.15,1502,1494,0,8,0
2,6,0.15,1507,1501,0,6,0
2,6,0.15,1472,1465,1,6,0.000679348
2,6,0.15,1466,1458,0,8,0
2,6,0.15,1532,1528,0,4,0
2,6,0.15,1438,1433,0,5,0
2,6,0.15,1454,1450,0,4,0
2,6,0.15,1483,1479,0,4,0
2,6,0.15,1480,1477,1,2,0.000675676
2,6,0.15,1530,1526,0,4,0
2,6,0.15,1487,1481,0,6,0
2,6,0.15,1524,1518,1,5,0.000656168
2,6,0.15,1483,1479,0,4,0
2,6,0.15,1501,1495,0,6,0
2,6,0.15,1499,1497,0,2,0
2,6,0.15,1494,1489,0,5,0
2,6,0.15,1527,1521,0,6,0
2,6,0.15,1518,1510,0,8,0
2,6,0.15,1474,1471,0,3,0
2,6,0.15,1464,1459,0,5,0
2,6,0.15,1472,1466,0,6,0
2,6,0.15,1437,1433,0,4,0
2,6,0.2,1980,1973,3,4,0.001515152
2,6,0.2,1985,1972,1,12,0.000503778
2,6,0.2,2026,2018,3,5,0.00148075
2,6,0.2,2022,2012,6,4,0.002967359
2,6,0.2,1978,1972,2,4,0.001011122
2,6,0.2,2087,2077,4,6,0.001916627
2,6,0.2,1985,1977,2,6,0.001007557
2,6,0.2,1984,1980,1,3,0.000504032
2,6,0.2,1893,1885,1,7,0.000528262
2,6,0.2,1990,1981,2,7,0.001005025
2,6,0.2,1973,1965,1,7,0.000506842
2,6,0.2,2025,2012,5,8,0.002469136
2,6,0.2,1958,1948,3,7,0.001532176
2,6,0.2,1988,1980,3,5,0.001509054
2,6,0.2,2062,2046,11,5,0.005334627
2,6,0.2,1939,1931,3,5,0.001547189
2,6,0.2,2012,2002,3,7,0.001491054
2,6,0.2,2099,2088,6,5,0.002858504
2,6,0.2,2013,2003,7,3,0.003477397
2,6,0.2,1992,1982,2,8,0.001004016
2,6,0.2,2070,2056,10,4,0.004830918
2,6,0.2,1948,1942,0,6,0
2,6,0.2,2033,2022,5,6,0.00245942
2,6,0.2,2015,2006,3,6,0.001488834
2,6,0.2,2074,2066,2,6,0.00096432
2,6,0.2,1975,1966,1,8,0.000506329
2,6,0.2,2024,2011,1,12,0.000494071
2,6,0.2,1966,1957,4,5,0.002034588
2,6,0.2,1967,1959,4,4,0.002033554
2,6,0.2,2004,1993,7,4,0.003493014
2,6,0.2,1951,1938,3,10,0.001537673
2,6,0.2,1987,1974,4,9,0.002013085
2,6,0.2,2013,2006,1,6,0.000496771
2,6,0.2,1977,1974,0,3,0
2,6,0.2,1968,1964,1,3,0.00050813
2,6,0.2,1966,1959,3,4,0.001525941
2,6,0.2,1972,1970,0,2,0
2,6,0.2,1974,1969,1,4,0.000506586
2,6,0.2,1938,1931,3,4,0.001547988
2,6,0.2,2013,2006,1,6,0.000496771
2,6,0.2,2038,2022,7,9,0.00343474
2,6,0.2,1951,1934,7,10,0.003587904
2,6,0.2,1970,1955,9,6,0.004568528
2,6,0.2,1929,1921,6,2,0.00311042
2,6,0.2,2014,2005,5,4,0.002482622
2,6,0.2,1999,1995,1,3,0.00050025
2,6,0.2,2068,2060,1,7,0.000483559
2,6,0.2,2050,2035,5,10,0.002439024
2,6,0.2,2048,2039,1,8,0.000488281
2,6,0.2,1997,1987,4,6,0.002003005
2,6,0.2,1938,1932,1,5,0.000515996
2,6,0.2,2032,2021,4,7,0.001968504
2,6,0.2,2049,2041,1,7,0.000488043
2,6,0.2,1998,1987,2,9,0.001001001
2,6,0.2,1996,1991,0,5,0
2,6,0.2,1997,1990,1,6,0.000500751
2,6,0.2,2006,1995,7,4,0.003489531
2,6,0.2,2087,2077,4,6,0.001916627
2,6,0.2,1964,1950,5,9,0.002545825
2,6,0.2,1998,1986,4,8,0.002002002
2,6,0.2,2017,2014,1,2,0.000495786
2,6,0.2,1964,1950,5,9,0.002545825
2,6,0.2,1981,1967,8,6,0.004038364
2,6,0.2,2028,2014,4,10,0.001972387
2,6,0.2,1981,1974,4,3,0.002019182
2,6,0.2,2032,2014,11,7,0.005413386
2,6,0.2,1988,1981,3,4,0.001509054
2,6,0.2,2035,2015,10,10,0.004914005
2,6,0.2,2037,2031,2,4,0.000981836
2,6,0.2,2062,2046,11,5,0.005334627
2,6,0.2,1995,1989,0,6,0
2,6,0.2,1980,1968,5,7,0.002525253
2,6,0.2,1992,1985,0,7,0
2,6,0.2,2003,1996,2,5,0.000998502
2,6,0.2,2055,2043,6,6,0.002919708
2,6,0.2,2040,2032,2,6,0.000980392
2,6,0.2,1950,1942,3,5,0.001538462
2,6,0.2,1979,1969,5,5,0.002526529
2,6,0.2,2030,2013,13,4,0.006403941
2,6,0.2,2025,2013,4,8,0.001975309
2,6,0.2,2026,2015,5,6,0.002467917
2,6,0.2,2031,2021,4,6,0.001969473
2,6,0.2,1939,1925,5,9,0.002578649
2,6,0.2,1961,1950,0,11,0
2,6,0.2,1971,1960,2,9,0.001014713
2,6,0.2,1950,1947,2,1,0.001025641
2,6,0.2,1987,1974,4,9,0.002013085
2,6,0.2,1989,1983,2,4,0.00100553
2,6,0.2,2026,2020,3,3,0.00148075
2,6,0.2,2038,2027,5,6,0.002453386
2,6,0.2,1993,1987,1,5,0.000501756
2,6,0.2,1975,1963,6,6,0.003037975
2,6,0.2,1997,1990,1,6,0.000500751
2,6,0.2,1998,1988,4,6,0.002002002
2,6,0.2,2053,2046,4,3,0.001948368
2,6,0.2,2020,2012,4,4,0.001980198
2,6,0.2,2015,2006,3,6,0.001488834
2,6,0.2,2021,2003,4,14,0.001979218
2,6,0.2,1961,1949,5,7,0.00254972
2,6,0.2,1939,1925,5,9,0.002578649
2,6,0.5,5026,3879,1126,21,0.224035018
2,6,0.5,4906,3665,1214,27,0.247452099
2,6,0.5,5020,3614,1374,32,0.273705179
2,6,0.5,5020,3795,1188,37,0.236653386
2,6,0.5,5009,3508,1478,23,0.295068876
2,6,0.5,5071,3822,1220,29,0.240583711
2,6,0.5,4973,3761,1184,28,0.238085663
2,6,0.5,4967,3663,1273,31,0.256291524
2,6,0.5,5008,3803,1182,23,0.236022364
2,6,0.5,4948,3569,1349,30,0.272635408
2,6,0.5,5043,3764,1252,27,0.248264922
2,6,0.5,4975,3807,1146,22,0.230351759
2,6,0.5,4955,3710,1215,30,0.245206862
2,6,0.5,4959,3508,1421,30,0.286549708
2,6,0.5,4964,3618,1313,33,0.264504432
2,6,0.5,5020,3858,1140,22,0.227091633
2,6,0.5,4939,3697,1226,16,0.248228386
2,6,0.5,5015,3575,1402,38,0.279561316
2,6,0.5,4967,3683,1247,37,0.251056976
2,6,0.5,4905,3638,1240,27,0.252803262
2,6,0.5,5055,3778,1231,46,0.243521266
2,6,0.5,4983,3872,1085,26,0.217740317
2,6,0.5,5082,3602,1457,23,0.28669815
2,6,0.5,4980,3451,1505,24,0.302208835
2,6,0.5,4919,3491,1400,28,0.284610693
2,6,0.5,4975,3840,1111,24,0.223316583
2,6,0.5,4976,3561,1383,32,0.277934084
2,6,0.5,4952,3435,1488,29,0.300484653
2,6,0.5,4971,3854,1091,26,0.219472943
2,6,0.5,5059,3697,1329,33,0.262700138
2,6,0.5,5025,3809,1194,22,0.23761194
2,6,0.5,4996,3758,1214,24,0.242994396
2,6,0.5,4997,3659,1312,26,0.262557535
2,6,0.5,5040,3484,1522,34,0.301984127
2,6,0.5,4940,3561,1355,24,0.274291498
2,6,0.5,4950,3767,1155,28,0.233333333
2,6,0.5,4912,3752,1130,30,0.23004886
2,6,0.5,4876,3735,1117,24,0.229081214
2,6,0.5,5004,3950,1026,28,0.205035971
2,6,0.5,5081,3721,1328,32,0.261365873
2,6,0.5,4939,3503,1408,28,0.285077951
2,6,0.5,4990,3756,1202,32,0.240881764
2,6,0.5,5038,3862,1148,28,0.227868202
2,6,0.5,4915,3709,1179,27,0.239877925
2,6,0.5,4901,3818,1049,34,0.214037951
2,6,0.5,4959,3865,1062,32,0.21415608
2,6,0.5,4993,3520,1446,27,0.289605448
2,6,0.5,5039,3719,1302,18,0.2583846
2,6,0.5,4947,3582,1341,24,0.271073378
2,6,0.5,5033,3655,1351,27,0.268428373
2,6,0.5,4879,3436,1411,32,0.289198606
2,6,0.5,4937,3784,1122,31,0.22726352
2,6,0.5,5038,3842,1173,23,0.232830488
